#Chr 	 Coordinate 	 H3K27me3
8	9575000	0.51
8	9625000	0.27
8	9675000	0.33
8	9725000	0.22
8	9775000	0.70
8	9825000	2.71
8	9875000	3.69
8	9925000	5.04
8	9975000	3.29
8	10025000	4.13
8	10075000	0.46
8	10125000	0.88
8	10175000	0.23
8	10225000	0.54
8	10275000	0.51
8	10325000	0.42
8	10375000	1.40
8	10425000	1.79
8	10475000	3.18
8	10525000	6.57
8	10575000	6.69
8	10625000	2.41
8	10675000	2.09
8	10725000	3.28
8	10775000	0.58
8	10825000	1.46
8	10875000	8.30
8	10925000	5.10
8	10975000	5.04
8	11025000	3.78
8	11075000	1.50
8	11125000	0.61
8	11175000	0.45
8	11225000	7.14
8	11275000	5.14
8	11325000	1.78
8	11375000	9.11
8	11425000	0.82
8	11475000	0.35
8	11525000	0.13
8	11575000	4.97
8	11625000	5.99
8	11675000	8.41
8	11725000	7.73
8	11775000	1.90
8	11825000	0.24
8	11875000	0.32
8	11925000	4.78
8	11975000	7.85
8	12025000	5.59
8	12075000	1.99
8	12125000	1.17
8	12175000	1.41
8	12225000	1.21
8	12275000	0.71
8	12325000	2.70
8	12375000	3.71
8	12425000	1.03
8	12475000	3.19
8	12525000	2.49
8	12575000	5.17
8	12625000	6.15
8	12675000	5.24
8	12725000	2.44
8	12775000	6.09
8	12825000	4.98
8	12875000	6.19
8	12925000	4.24
8	12975000	6.74
8	13025000	3.69
8	13075000	0.72
8	13125000	0.35
8	13175000	0.41
8	13225000	0.09
8	13275000	0.42
8	13325000	0.25
8	13375000	0.38
8	13425000	0.49
8	13475000	0.46
8	13525000	0.23
8	13575000	0.13
8	13625000	0.24
8	13675000	3.79
8	13725000	2.41
8	13775000	0.72
8	13825000	0.32
8	13875000	0.28
8	13925000	0.16
8	13975000	0.11
8	14025000	0.22
8	14075000	0.19
8	14125000	0.30
8	14175000	0.11
8	14225000	0.16
8	14275000	0.23
8	14325000	0.37
8	14375000	0.16
8	14425000	0.27
8	14475000	0.11
8	14525000	0.28
8	14575000	0.15
8	14625000	0.16
8	14675000	0.11
8	14725000	0.22
8	14775000	0.24
8	14825000	0.47
8	14875000	0.27
8	14925000	0.13
8	14975000	0.18
8	15025000	0.24
8	15075000	0.35
8	15125000	0.27
8	15175000	0.36
8	15225000	1.28
8	15275000	0.84
8	15325000	3.13
8	15375000	1.82
8	15425000	0.95
8	15475000	0.44
8	15525000	0.38
8	15575000	0.27
8	15625000	0.22
8	15675000	0.32
8	15725000	0.16
8	15775000	0.23
8	15825000	0.50
8	15875000	0.53
8	15925000	0.96
8	15975000	0.81
8	16025000	0.81
8	16075000	0.80
8	16125000	0.27
8	16175000	0.44
8	16225000	0.24
8	16275000	0.41
8	16325000	0.19
8	16375000	0.16
8	16425000	0.31
8	16475000	0.57
8	16525000	0.11
8	16575000	0.28
8	16625000	0.11
8	16675000	0.24
8	16725000	0.17
8	16775000	0.32
8	16825000	0.46
8	16875000	0.61
8	16925000	0.52
8	16975000	0.50
8	17025000	0.40
8	17075000	0.33
8	17125000	0.27
8	17175000	0.27
8	17225000	0.14
8	17275000	0.19
8	17325000	2.88
8	17375000	5.28
8	17425000	3.55
8	17475000	3.73
8	17525000	3.37
8	17575000	5.03
8	17625000	3.50
8	17675000	4.75
8	17725000	4.56
8	17775000	4.61
8	17825000	3.65
8	17875000	3.68
8	17925000	2.04
8	17975000	0.08
8	18025000	0.32
8	18075000	0.59
8	18125000	2.40
8	18175000	4.47
8	18225000	2.67
8	18275000	6.72
8	18325000	5.46
8	18375000	5.21
8	18425000	6.22
8	18475000	4.68
8	18525000	0.50
8	18575000	0.37
8	18625000	0.26
8	18675000	0.16
8	18725000	0.16
8	18775000	0.16
8	18825000	0.33
8	18875000	0.23
8	18925000	0.35
8	18975000	0.08
8	19025000	0.22
8	19075000	0.25
8	19125000	0.24
8	19175000	0.38
8	19225000	0.30
8	19275000	0.59
8	19325000	0.18
8	19375000	0.23
8	19425000	6.21
8	19475000	7.87
8	19525000	9.03
8	19575000	4.00
8	19625000	0.53
8	19675000	1.58
8	19725000	5.13
8	19775000	7.72
8	19825000	2.50
8	19875000	6.41
8	19925000	6.71
8	19975000	7.74
8	20025000	5.04
8	20075000	5.35
8	20125000	6.00
8	20175000	7.85
8	20225000	0.44
8	20275000	0.86
8	20325000	3.18
8	20375000	3.54
8	20425000	4.92
8	20475000	3.25
8	20525000	2.08
8	20575000	2.08
8	20625000	0.86
8	20675000	0.61
8	20725000	0.77
8	20775000	0.25
8	20825000	0.82
8	20875000	0.68
8	20925000	0.76
8	20975000	1.38
8	21025000	4.00
8	21075000	2.65
8	21125000	3.49
8	21175000	2.07
8	21225000	3.29
8	21275000	2.36
8	21325000	1.99
8	21375000	2.22
8	21425000	3.61
8	21475000	3.68
8	21525000	4.00
8	21575000	4.45
8	21625000	3.44
8	21675000	2.29
8	21725000	4.22
8	21775000	6.12
8	21825000	7.17
8	21875000	6.23
8	21925000	1.15
8	21975000	0.11
8	22025000	2.88
8	22075000	1.57
8	22125000	2.32
8	22175000	2.09
8	22225000	0.76
8	22275000	1.19
8	22325000	0.74
8	22375000	0.51
8	22425000	0.19
8	22475000	0.08
8	22525000	0.18
8	22575000	0.34
8	22625000	0.08
8	22675000	0.87
8	22725000	2.94
8	22775000	6.68
8	22825000	8.90
8	22875000	8.19
8	22925000	5.04
8	22975000	2.01
8	23025000	0.23
8	23075000	0.40
8	23125000	1.60
8	23175000	0.50
8	23225000	0.47
8	23275000	0.60
8	23325000	0.16
8	23375000	0.22
8	23425000	0.22
8	23475000	0.70
8	23525000	0.28
8	23575000	1.92
8	23625000	6.47
8	23675000	5.44
8	23725000	1.41
8	23775000	0.25
8	23825000	0.37
8	23875000	0.64
8	23925000	0.66
8	23975000	3.40
8	24025000	6.22
8	24075000	6.08
8	24125000	7.14
8	24175000	1.84
8	24225000	1.47
8	24275000	5.10
8	24325000	4.47
8	24375000	3.23
8	24425000	3.16
8	24475000	4.00
8	24525000	4.61
8	24575000	2.90
8	24625000	3.78
8	24675000	1.56
8	24725000	4.01
8	24775000	3.19
8	24825000	2.99
8	24875000	3.74
8	24925000	3.09
8	24975000	5.37
8	25025000	3.23
8	25075000	5.10
8	25125000	6.23
8	25175000	1.42
8	25225000	0.07
8	25275000	0.05
8	25325000	0.11
8	25375000	0.11
8	25425000	0.05
8	25475000	0.16
8	25525000	3.02
8	25575000	6.59
8	25625000	3.80
8	25675000	2.60
8	25725000	1.76
8	25775000	2.63
8	25825000	4.22
8	25875000	3.39
8	25925000	4.76
8	25975000	6.15
8	26025000	5.40
8	26075000	4.98
8	26125000	1.59
8	26175000	3.37
8	26225000	2.44
8	26275000	0.91
8	26325000	0.13
8	26375000	0.29
8	26425000	0.25
8	26475000	0.29
8	26525000	0.24
8	26575000	0.24
8	26625000	0.14
8	26675000	5.98
8	26725000	5.54
8	26775000	6.21
8	26825000	5.10
8	26875000	4.63
8	26925000	2.80
8	26975000	3.85
8	27025000	3.87
8	27075000	4.20
8	27125000	2.98
8	27175000	3.14
8	27225000	7.09
8	27275000	3.12
8	27325000	1.13
8	27375000	1.22
8	27425000	2.42
8	27475000	8.88
8	27525000	5.52
8	27575000	6.08
8	27625000	1.87
8	27675000	1.12
8	27725000	1.66
8	27775000	0.17
8	27825000	2.19
8	27875000	5.94
8	27925000	5.60
8	27975000	6.67
8	28025000	6.05
8	28075000	5.25
8	28125000	0.25
8	28175000	0.22
8	28225000	3.73
8	28275000	3.87
8	28325000	5.45
8	28375000	0.46
8	28425000	1.58
8	28475000	2.62
8	28525000	5.67
8	28575000	6.48
8	28625000	4.32
8	28675000	4.06
8	28725000	0.13
8	28775000	0.45
8	28825000	0.26
8	28875000	0.16
8	28925000	0.01
8	28975000	0.10
8	29025000	0.16
8	29075000	0.16
8	29125000	0.16
8	29175000	0.28
8	29225000	0.27
8	29275000	1.09
8	29325000	1.31
8	29375000	3.51
8	29425000	1.25
8	29475000	0.67
8	29525000	0.94
8	29575000	0.76
8	29625000	0.44
8	29675000	0.35
8	29725000	0.58
8	29775000	0.96
8	29825000	1.14
8	29875000	1.13
8	29925000	1.24
8	29975000	0.90
8	30025000	1.02
8	30075000	0.56
8	30125000	0.50
8	30175000	0.36
8	30225000	0.62
8	30275000	0.89
8	30325000	1.02
8	30375000	0.83
8	30425000	0.26
8	30475000	0.27
8	30525000	0.17
8	30575000	0.10
8	30625000	0.07
8	30675000	0.27
8	30725000	0.44
8	30775000	0.12
8	30825000	5.95
8	30875000	6.57
8	30925000	5.11
8	30975000	3.70
8	31025000	4.12
8	31075000	0.19
8	31125000	0.19
8	31175000	1.31
8	31225000	3.34
8	31275000	2.95
8	31325000	1.85
8	31375000	0.94
8	31425000	0.91
8	31475000	1.06
8	31525000	0.61
8	31575000	0.78
8	31625000	1.34
8	31675000	2.04
8	31725000	2.21
8	31775000	1.61
8	31825000	1.54
8	31875000	1.78
8	31925000	1.38
8	31975000	3.20
8	32025000	3.25
8	32075000	3.81
8	32125000	5.16
8	32175000	3.35
8	32225000	1.81
8	32275000	0.08
8	32325000	0.40
8	32375000	0.52
8	32425000	0.35
8	32475000	0.88
8	32525000	1.14
8	32575000	0.00
8	32625000	0.13
8	32675000	0.36
8	32725000	0.00
8	32775000	0.05
8	32825000	0.37
8	32875000	0.27
8	32925000	0.46
8	32975000	0.54
8	33025000	0.56
8	33075000	0.40
8	33125000	0.64
8	33175000	0.46
8	33225000	0.60
8	33275000	1.70
8	33325000	0.82
8	33375000	0.29
8	33425000	0.21
8	33475000	0.39
8	33525000	2.65
8	33575000	1.44
8	33625000	2.85
8	33675000	2.03
8	33725000	1.40
8	33775000	1.07
8	33825000	0.53
8	33875000	0.38
8	33925000	0.29
8	33975000	1.28
8	34025000	0.34
8	34075000	2.15
8	34125000	0.65
8	34175000	0.34
8	34225000	0.16
8	34275000	0.27
8	34325000	0.33
8	34375000	0.16
8	34425000	0.21
8	34475000	0.13
8	34525000	0.35
8	34575000	0.62
8	34625000	0.38
8	34675000	0.32
8	34725000	0.71
8	34775000	1.33
8	34825000	0.65
8	34875000	1.69
8	34925000	0.40
8	34975000	0.42
8	35025000	0.08
8	35075000	0.19
8	35125000	0.25
8	35175000	1.67
8	35225000	0.75
8	35275000	0.68
8	35325000	0.55
8	35375000	0.64
8	35425000	0.67
8	35475000	0.54
8	35525000	0.60
8	35575000	0.37
8	35625000	0.32
8	35675000	0.33
8	35725000	0.31
8	35775000	0.13
8	35825000	0.32
8	35875000	0.21
8	35925000	0.41
8	35975000	0.42
8	36025000	0.43
8	36075000	0.33
8	36125000	0.05
8	36175000	0.23
8	36225000	0.34
8	36275000	0.40
8	36325000	0.17
8	36375000	0.25
8	36425000	0.24
8	36475000	0.60
8	36525000	0.47
8	36575000	0.21
8	36625000	0.28
8	36675000	1.25
8	36725000	1.76
8	36775000	4.70
8	36825000	2.15
8	36875000	0.45
8	36925000	0.35
8	36975000	0.74
8	37025000	0.48
8	37075000	0.70
8	37125000	0.35
8	37175000	0.66
8	37225000	1.92
8	37275000	2.47
8	37325000	1.24
8	37375000	0.59
8	37425000	0.35
8	37475000	0.29
8	37525000	0.74
8	37575000	2.05
8	37625000	0.70
8	37675000	1.11
8	37725000	1.64
8	37775000	0.69
8	37825000	1.25
8	37875000	0.75
8	37925000	3.66
8	37975000	3.87
8	38025000	1.76
8	38075000	1.49
8	38125000	0.45
8	38175000	0.21
8	38225000	0.30
8	38275000	0.05
8	38325000	0.08
8	38375000	0.20
8	38425000	0.16
8	38475000	2.03
8	38525000	1.07
8	38575000	1.98
8	38625000	3.19
8	38675000	1.54
8	38725000	2.49
8	38775000	0.90
8	38825000	0.13
8	38875000	0.16
8	38925000	0.44
8	38975000	0.27
8	39025000	0.00
8	39075000	0.16
8	39125000	0.35
8	39175000	0.66
8	39225000	0.43
8	39275000	1.09
8	39325000	5.85
8	39375000	3.47
8	39425000	1.19
8	39475000	2.40
8	39525000	2.25
8	39575000	2.82
8	39625000	2.60
8	39675000	3.13
8	39725000	2.95
8	39775000	3.80
8	39825000	3.15
8	39875000	2.63
8	39925000	0.80
8	39975000	2.51
8	40025000	3.38
8	40075000	1.32
8	40125000	1.83
8	40175000	0.78
8	40225000	2.67
8	40275000	4.14
8	40325000	1.59
8	40375000	1.74
8	40425000	3.27
8	40475000	4.74
8	40525000	4.21
8	40575000	5.00
8	40625000	3.43
8	40675000	5.38
8	40725000	2.82
8	40775000	4.42
8	40825000	6.23
8	40875000	7.28
8	40925000	7.25
8	40975000	5.92
8	41025000	2.92
8	41075000	0.91
8	41125000	1.26
8	41175000	0.38
8	41225000	0.53
8	41275000	0.31
8	41325000	6.89
8	41375000	5.17
8	41425000	6.15
8	41475000	4.02
8	41525000	0.48
8	41575000	0.49
8	41625000	3.61
8	41675000	4.52
8	41725000	1.74
8	41775000	2.00
8	41825000	2.45
8	41875000	7.94
8	41925000	4.87
8	41975000	0.33
8	42025000	0.34
8	42075000	2.11
8	42125000	2.64
8	42175000	0.36
8	42225000	0.16
8	42275000	0.18
8	42325000	0.18
8	42375000	0.78
8	42425000	0.08
8	42475000	0.46
8	42525000	0.12
8	42575000	0.53
8	42625000	0.95
8	42675000	0.78
8	42725000	0.74
8	42775000	1.65
8	42825000	0.51
8	42875000	0.35
8	42925000	0.29
8	42975000	0.20
8	43025000	0.17
8	43075000	0.32
8	43125000	0.26
8	43175000	0.34
8	43225000	0.79
8	43275000	2.96
8	43325000	2.79
8	43375000	1.87
8	43425000	2.30
8	43475000	1.17
8	43525000	0.79
8	43575000	0.60
8	43625000	0.34
8	43675000	0.37
8	43725000	0.56
8	43775000	0.15
8	43825000	0.18
8	43875000	0.21
8	43925000	0.38
8	43975000	0.17
8	44025000	0.11
8	44075000	0.22
8	44125000	0.27
8	44175000	0.26
8	44225000	0.25
8	44275000	0.34
8	44325000	0.23
8	44375000	0.19
8	44425000	0.33
8	44475000	0.37
8	44525000	0.29
8	44575000	0.29
8	44625000	0.57
8	44675000	0.24
8	44725000	0.41
8	44775000	0.28
8	44825000	0.41
8	44875000	0.08
8	44925000	0.16
8	44975000	0.11
8	45025000	0.33
8	45075000	0.22
8	45125000	0.21
8	45175000	0.17
8	45225000	0.31
8	45275000	0.13
8	45325000	0.24
8	45375000	0.47
8	45425000	0.33
8	45475000	0.25
8	45525000	0.24
8	45575000	0.35
8	45625000	0.31
8	45675000	0.16
8	45725000	0.32
8	45775000	0.37
8	45825000	0.29
8	45875000	0.11
8	45925000	0.05
8	45975000	0.13
8	46025000	0.14
8	46075000	0.39
8	46125000	0.62
8	46175000	0.88
8	46225000	1.13
8	46275000	0.46
8	46325000	0.40
8	46375000	0.16
8	46425000	0.83
8	46475000	0.43
8	46525000	0.14
8	46575000	0.19
8	46625000	0.52
8	46675000	0.28
8	46725000	0.56
8	46775000	0.18
8	46825000	0.46
8	46875000	0.58
8	46925000	0.45
8	46975000	0.50
8	47025000	0.13
8	47075000	0.44
8	47125000	0.74
8	47175000	1.86
8	47225000	1.69
8	47275000	0.18
8	47325000	0.15
8	47375000	0.16
8	47425000	0.37
8	47475000	0.52
8	47525000	0.33
8	47575000	0.29
8	47625000	0.30
8	47675000	0.16
8	47725000	0.45
8	47775000	0.31
8	47825000	0.05
8	47875000	0.05
8	47925000	0.11
8	47975000	0.77
8	48025000	0.60
8	48075000	0.43
8	48125000	1.17
8	48175000	2.08
8	48225000	2.47
8	48275000	0.90
8	48325000	0.84
8	48375000	0.65
8	48425000	0.37
8	48475000	0.50
8	48525000	0.49
8	48575000	0.33
8	48625000	0.38
8	48675000	0.45
8	48725000	0.76
8	48775000	0.33
8	48825000	1.06
8	48875000	1.08
8	48925000	2.37
8	48975000	3.42
8	49025000	0.71
8	49075000	0.83
8	49125000	0.35
8	49175000	0.55
8	49225000	0.22
8	49275000	0.18
8	49325000	0.36
8	49375000	0.11
8	49425000	0.52
8	49475000	0.28
8	49525000	0.40
8	49575000	0.21
8	49625000	0.28
8	49675000	0.31
8	49725000	0.18
8	49775000	0.28
8	49825000	0.13
8	49875000	0.23
8	49925000	0.30
8	49975000	0.51
8	50025000	0.57
8	50075000	0.65
8	50125000	0.32
8	50175000	0.86
8	50225000	0.35
8	50275000	0.43
8	50325000	0.28
8	50375000	0.29
8	50425000	0.20
8	50475000	0.24
8	50525000	0.18
8	50575000	0.29
8	50625000	0.37
8	50675000	0.71
8	50725000	0.19
8	50775000	0.25
8	50825000	0.27
8	50875000	0.22
8	50925000	0.22
8	50975000	0.27
8	51025000	0.16
8	51075000	0.38
8	51125000	0.02
8	51175000	0.29
8	51225000	0.18
8	51275000	0.16
8	51325000	0.27
8	51375000	0.09
8	51425000	0.17
8	51475000	0.40
8	51525000	0.48
8	51575000	0.30
8	51625000	0.43
8	51675000	0.51
8	51725000	0.13
8	51775000	0.18
8	51825000	0.09
8	51875000	0.17
8	51925000	0.42
8	51975000	1.85
8	52025000	2.15
8	52075000	0.87
8	52125000	0.44
8	52175000	0.79
8	52225000	0.91
8	52275000	0.77
8	52325000	0.69
8	52375000	0.75
8	52425000	1.33
8	52475000	2.11
8	52525000	1.21
8	52575000	2.39
8	52625000	0.42
8	52675000	0.22
8	52725000	0.46
8	52775000	0.30
8	52825000	0.80
8	52875000	4.21
8	52925000	4.55
8	52975000	2.96
8	53025000	3.67
8	53075000	1.87
8	53125000	1.90
8	53175000	2.39
8	53225000	3.71
8	53275000	2.02
8	53325000	2.33
8	53375000	2.20
8	53425000	2.16
8	53475000	3.00
8	53525000	2.66
8	53575000	3.86
8	53625000	2.83
8	53675000	2.90
8	53725000	0.54
8	53775000	0.44
8	53825000	0.19
8	53875000	0.42
8	53925000	0.35
8	53975000	0.08
8	54025000	0.18
8	54075000	0.20
8	54125000	1.11
8	54175000	0.69
8	54225000	0.65
8	54275000	0.41
8	54325000	0.87
8	54375000	0.53
8	54425000	0.84
8	54475000	1.07
8	54525000	0.49
8	54575000	0.36
8	54625000	0.51
8	54675000	0.57
8	54725000	0.33
8	54775000	1.14
8	54825000	3.06
8	54875000	1.56
8	54925000	1.82
8	54975000	1.89
8	55025000	2.37
8	55075000	2.34
8	55125000	1.05
8	55175000	1.17
8	55225000	0.49
8	55275000	0.51
8	55325000	0.59
8	55375000	1.54
8	55425000	1.62
8	55475000	0.86
8	55525000	1.57
8	55575000	1.29
8	55625000	2.22
8	55675000	2.95
8	55725000	1.00
8	55775000	0.09
8	55825000	0.13
8	55875000	0.77
8	55925000	0.31
8	55975000	0.40
8	56025000	0.87
8	56075000	0.58
8	56125000	2.13
8	56175000	0.77
8	56225000	1.16
8	56275000	3.73
8	56325000	3.07
8	56375000	1.62
8	56425000	2.02
8	56475000	0.66
8	56525000	0.52
8	56575000	0.73
8	56625000	0.83
8	56675000	0.69
8	56725000	0.55
8	56775000	1.41
8	56825000	1.70
8	56875000	0.99
8	56925000	2.27
8	56975000	0.68
8	57025000	4.00
8	57075000	2.91
8	57125000	3.81
8	57175000	1.18
8	57225000	0.80
8	57275000	0.91
8	57325000	1.02
8	57375000	0.95
8	57425000	1.00
8	57475000	1.05
8	57525000	0.75
8	57575000	0.84
8	57625000	0.85
8	57675000	0.50
8	57725000	0.60
8	57775000	0.37
8	57825000	0.41
8	57875000	0.70
8	57925000	1.67
8	57975000	0.85
8	58025000	0.40
8	58075000	0.84
8	58125000	0.39
8	58175000	0.87
8	58225000	1.75
8	58275000	2.25
8	58325000	1.33
8	58375000	1.71
8	58425000	1.25
8	58475000	3.58
8	58525000	2.97
8	58575000	0.20
8	58625000	0.39
8	58675000	0.98
8	58725000	0.90
8	58775000	0.49
8	58825000	0.24
8	58875000	0.28
8	58925000	0.27
8	58975000	0.36
8	59025000	0.20
8	59075000	0.36
8	59125000	0.92
8	59175000	2.08
8	59225000	1.20
8	59275000	1.16
8	59325000	2.32
8	59375000	1.63
8	59425000	0.94
8	59475000	0.50
8	59525000	0.97
8	59575000	0.70
8	59625000	0.71
8	59675000	0.29
8	59725000	0.43
8	59775000	0.57
8	59825000	0.86
8	59875000	0.69
8	59925000	0.83
8	59975000	0.44
8	60025000	0.51
8	60075000	0.57
8	60125000	0.22
8	60175000	0.60
8	60225000	1.26
8	60275000	1.31
8	60325000	2.32
8	60375000	4.02
8	60425000	5.06
8	60475000	3.56
8	60525000	0.75
8	60575000	0.13
8	60625000	0.96
8	60675000	1.83
8	60725000	0.38
8	60775000	0.44
8	60825000	0.21
8	60875000	0.73
8	60925000	0.73
8	60975000	0.24
8	61025000	1.04
8	61075000	1.86
8	61125000	5.44
8	61175000	5.34
8	61225000	3.95
8	61275000	3.87
8	61325000	5.23
8	61375000	4.04
8	61425000	4.69
8	61475000	4.42
8	61525000	0.29
8	61575000	0.18
8	61625000	0.24
8	61675000	0.23
8	61725000	0.36
8	61775000	0.41
8	61825000	3.36
8	61875000	5.13
8	61925000	6.05
8	61975000	4.88
8	62025000	3.32
8	62075000	1.83
8	62125000	1.10
8	62175000	0.58
8	62225000	0.44
8	62275000	0.38
8	62325000	0.48
8	62375000	0.14
8	62425000	0.19
8	62475000	0.16
8	62525000	0.20
8	62575000	0.24
8	62625000	0.30
8	62675000	0.18
8	62725000	0.14
8	62775000	0.34
8	62825000	0.40
8	62875000	0.39
8	62925000	1.71
8	62975000	3.46
8	63025000	1.49
8	63075000	1.99
8	63125000	3.11
8	63175000	0.96
8	63225000	0.93
8	63275000	2.41
8	63325000	2.44
8	63375000	0.63
8	63425000	0.37
8	63475000	0.38
8	63525000	0.39
8	63575000	0.42
8	63625000	0.40
8	63675000	0.27
8	63725000	0.22
8	63775000	0.36
8	63825000	0.39
8	63875000	0.35
8	63925000	0.16
8	63975000	0.05
8	64025000	0.28
8	64075000	0.22
8	64125000	0.26
8	64175000	0.28
8	64225000	0.41
8	64275000	0.30
8	64325000	0.20
8	64375000	0.40
8	64425000	0.18
8	64475000	0.41
8	64525000	0.18
8	64575000	0.33
8	64625000	0.50
8	64675000	0.31
8	64725000	0.16
8	64775000	0.26
8	64825000	0.57
8	64875000	0.24
8	64925000	0.51
8	64975000	0.36
8	65025000	0.48
8	65075000	0.27
8	65125000	0.55
8	65175000	0.16
8	65225000	0.00
8	65275000	0.14
8	65325000	0.40
8	65375000	0.18
8	65425000	0.99
8	65475000	1.36
8	65525000	3.39
8	65575000	2.49
8	65625000	0.40
8	65675000	0.10
8	65725000	0.27
8	65775000	0.00
8	65825000	0.54
8	65875000	2.17
8	65925000	2.55
8	65975000	1.43
8	66025000	2.02
8	66075000	0.67
8	66125000	0.50
8	66175000	0.42
8	66225000	0.60
8	66275000	0.85
8	66325000	0.45
8	66375000	0.62
8	66425000	0.31
8	66475000	0.37
8	66525000	0.31
8	66575000	0.22
8	66625000	0.31
8	66675000	0.07
8	66725000	0.22
8	66775000	0.21
8	66825000	0.27
8	66875000	0.39
8	66925000	0.72
8	66975000	3.49
8	67025000	0.97
8	67075000	0.18
8	67125000	0.22
8	67175000	0.37
8	67225000	0.23
8	67275000	0.20
8	67325000	0.26
8	67375000	1.15
8	67425000	1.54
8	67475000	1.74
8	67525000	3.67
8	67575000	3.60
8	67625000	2.60
8	67675000	1.10
8	67725000	1.71
8	67775000	5.45
8	67825000	3.26
8	67875000	1.35
8	67925000	0.55
8	67975000	0.28
8	68025000	0.29
8	68075000	0.31
8	68125000	0.50
8	68175000	0.45
8	68225000	0.40
8	68275000	0.50
8	68325000	0.36
8	68375000	0.78
8	68425000	0.68
8	68475000	1.17
8	68525000	0.63
8	68575000	0.31
8	68625000	0.27
8	68675000	0.46
8	68725000	0.41
8	68775000	0.22
8	68825000	0.64
8	68875000	0.27
8	68925000	0.23
8	68975000	0.22
8	69025000	0.38
8	69075000	0.24
8	69125000	0.29
8	69175000	0.41
8	69225000	0.39
8	69275000	0.73
8	69325000	0.76
8	69375000	0.60
8	69425000	0.35
8	69475000	0.62
8	69525000	0.57
8	69575000	0.73
8	69625000	0.78
8	69675000	4.38
8	69725000	3.42
8	69775000	2.41
8	69825000	3.64
8	69875000	2.39
8	69925000	2.22
8	69975000	3.43
8	70025000	2.51
8	70075000	3.61
8	70125000	0.44
8	70175000	0.11
8	70225000	0.66
8	70275000	0.33
8	70325000	0.48
8	70375000	0.37
8	70425000	4.21
8	70475000	3.72
8	70525000	2.86
8	70575000	0.33
8	70625000	0.28
8	70675000	0.78
8	70725000	1.09
8	70775000	0.61
8	70825000	0.56
8	70875000	0.30
8	70925000	0.44
8	70975000	0.46
8	71025000	0.31
8	71075000	0.13
8	71125000	0.24
8	71175000	0.28
8	71225000	0.22
8	71275000	0.44
8	71325000	0.15
8	71375000	0.28
8	71425000	0.35
8	71475000	0.51
8	71525000	0.29
8	71575000	0.42
8	71625000	0.91
8	71675000	3.17
8	71725000	2.97
8	71775000	3.82
8	71825000	3.97
8	71875000	0.60
8	71925000	0.60
8	71975000	0.74
8	72025000	0.33
8	72075000	0.07
8	72125000	0.96
8	72175000	1.64
8	72225000	2.80
8	72275000	1.74
8	72325000	0.62
8	72375000	0.38
8	72425000	0.11
8	72475000	0.27
8	72525000	0.44
8	72575000	0.20
8	72625000	0.31
8	72675000	0.25
8	72725000	0.27
8	72775000	0.46
8	72825000	0.31
8	72875000	1.15
8	72925000	2.48
8	72975000	2.99
8	73025000	1.21
8	73075000	4.13
8	73125000	6.34
8	73175000	4.91
8	73225000	4.44
8	73275000	2.72
8	73325000	0.49
8	73375000	0.46
8	73425000	0.68
8	73475000	0.44
8	73525000	0.14
8	73575000	0.22
8	73625000	0.10
8	73675000	0.08
8	73725000	0.40
8	73775000	0.51
8	73825000	0.28
8	73875000	0.47
8	73925000	0.52
8	73975000	0.42
8	74025000	1.07
8	74075000	4.37
8	74125000	4.15
8	74175000	2.04
8	74225000	3.48
8	74275000	2.99
8	74325000	4.16
8	74375000	0.77
8	74425000	0.75
8	74475000	1.26
8	74525000	1.23
8	74575000	0.56
8	74625000	1.92
8	74675000	1.09
8	74725000	1.44
8	74775000	0.53
8	74825000	0.65
8	74875000	0.87
8	74925000	1.63
8	74975000	0.67
8	75025000	0.20
8	75075000	0.45
8	75125000	0.63
8	75175000	0.63
8	75225000	1.07
8	75275000	0.85
8	75325000	1.06
8	75375000	0.80
8	75425000	0.29
8	75475000	0.29
8	75525000	0.31
8	75575000	0.33
8	75625000	0.78
8	75675000	0.52
8	75725000	0.26
8	75775000	0.16
8	75825000	0.19
8	75875000	0.29
8	75925000	0.34
8	75975000	0.16
8	76025000	0.16
8	76075000	0.39
8	76125000	0.40
8	76175000	0.37
8	76225000	0.40
8	76275000	0.46
8	76325000	0.25
8	76375000	0.25
8	76425000	0.32
8	76475000	0.37
8	76525000	0.22
8	76575000	0.29
8	76625000	0.57
8	76675000	0.14
8	76725000	0.12
8	76775000	0.24
8	76825000	0.24
8	76875000	0.12
8	76925000	0.21
8	76975000	0.23
8	77025000	0.72
8	77075000	0.40
8	77125000	0.15
8	77175000	0.19
8	77225000	0.55
8	77275000	0.22
8	77325000	0.00
8	77375000	0.44
8	77425000	0.11
8	77475000	0.27
8	77525000	0.31
8	77575000	0.44
8	77625000	0.51
8	77675000	0.35
8	77725000	0.29
8	77775000	0.35
8	77825000	0.24
8	77875000	0.08
8	77925000	0.53
8	77975000	0.66
8	78025000	0.18
8	78075000	0.51
8	78125000	0.60
8	78175000	0.48
8	78225000	0.47
8	78275000	1.23
8	78325000	1.66
8	78375000	2.01
8	78425000	2.80
8	78475000	1.59
8	78525000	0.21
8	78575000	0.18
8	78625000	0.58
8	78675000	0.18
8	78725000	0.23
8	78775000	0.55
8	78825000	0.42
8	78875000	0.91
8	78925000	1.10
8	78975000	1.11
8	79025000	1.53
8	79075000	2.24
8	79125000	2.58
8	79175000	2.35
8	79225000	2.29
8	79275000	1.57
8	79325000	0.32
8	79375000	0.53
