#Chr 	 Coordinate 	 H3K4me27
5	96525000	1.41
5	96575000	2.14
5	96625000	1.23
5	96675000	1.66
5	96725000	2.64
5	96775000	1.27
5	96825000	1.79
5	96875000	2.96
5	96925000	2.10
5	96975000	1.79
5	97025000	1.68
5	97075000	0.87
5	97125000	0.52
5	97175000	2.50
5	97225000	0.83
5	97275000	0.62
5	97325000	0.56
5	97375000	0.70
5	97425000	0.71
5	97475000	0.72
5	97525000	0.76
5	97575000	0.61
5	97625000	0.78
5	97675000	0.55
5	97725000	0.42
5	97775000	0.66
5	97825000	0.56
5	97875000	0.67
5	97925000	0.82
5	97975000	1.17
5	98025000	0.99
5	98075000	1.12
5	98125000	1.43
5	98175000	1.57
5	98225000	0.84
5	98275000	0.99
5	98325000	2.59
5	98375000	0.96
5	98425000	0.93
5	98475000	1.32
5	98525000	0.75
5	98575000	1.03
5	98625000	0.83
5	98675000	0.45
5	98725000	1.05
5	98775000	2.66
5	98825000	0.85
5	98875000	1.74
5	98925000	2.52
5	98975000	0.67
5	99025000	1.19
5	99075000	1.36
5	99125000	0.09
5	99175000	0.38
5	99225000	0.23
5	99275000	0.18
5	99325000	0.23
5	99375000	0.16
5	99425000	0.00
5	99475000	0.03
5	99525000	0.74
5	99575000	0.09
5	99625000	0.04
5	99675000	0.08
5	99725000	0.16
5	99775000	0.01
5	99825000	0.03
5	99875000	0.15
5	99925000	0.18
5	99975000	0.18
5	100025000	0.18
5	100075000	0.24
5	100125000	0.09
5	100175000	0.08
5	100225000	0.05
5	100275000	0.23
5	100325000	0.12
5	100375000	0.20
5	100425000	0.16
5	100475000	0.20
5	100525000	0.96
5	100575000	1.35
5	100625000	1.12
5	100675000	1.23
5	100725000	0.38
5	100775000	0.85
5	100825000	0.33
5	100875000	0.21
5	100925000	0.25
5	100975000	0.29
5	101025000	0.05
5	101075000	0.16
5	101125000	0.13
5	101175000	0.12
5	101225000	0.08
5	101275000	0.08
5	101325000	0.10
5	101375000	0.11
5	101425000	0.13
5	101475000	0.03
5	101525000	0.08
5	101575000	0.16
5	101625000	0.00
5	101675000	0.08
5	101725000	0.00
5	101775000	0.04
5	101825000	0.14
5	101875000	0.11
5	101925000	0.00
5	101975000	0.00
5	102025000	0.04
5	102075000	0.04
5	102125000	0.28
5	102175000	0.29
5	102225000	0.17
5	102275000	0.03
5	102325000	0.11
5	102375000	0.09
5	102425000	0.09
5	102475000	0.44
5	102525000	0.75
5	102575000	1.42
5	102625000	0.84
5	102675000	1.03
5	102725000	0.65
5	102775000	2.23
5	102825000	1.27
5	102875000	2.23
5	102925000	1.66
5	102975000	2.43
5	103025000	1.56
5	103075000	1.04
5	103125000	2.79
5	103175000	2.54
5	103225000	1.34
5	103275000	2.26
5	103325000	0.65
5	103375000	0.67
5	103425000	2.63
5	103475000	1.63
5	103525000	2.05
5	103575000	1.96
5	103625000	1.08
5	103675000	1.07
5	103725000	0.79
5	103775000	0.95
5	103825000	1.40
5	103875000	1.37
5	103925000	1.17
5	103975000	0.79
5	104025000	0.72
5	104075000	0.94
5	104125000	1.02
5	104175000	0.94
5	104225000	1.48
5	104275000	1.18
5	104325000	1.43
5	104375000	1.12
5	104425000	0.83
5	104475000	0.36
5	104525000	1.16
5	104575000	0.53
5	104625000	0.88
5	104675000	1.03
5	104725000	0.96
5	104775000	0.82
5	104825000	0.67
5	104875000	0.67
5	104925000	0.82
5	104975000	0.87
5	105025000	0.65
5	105075000	1.06
5	105125000	0.44
5	105175000	0.62
5	105225000	0.74
5	105275000	0.88
5	105325000	1.11
5	105375000	0.86
5	105425000	1.03
5	105475000	1.09
5	105525000	1.42
5	105575000	0.98
5	105625000	0.85
5	105675000	0.89
5	105725000	0.54
5	105775000	0.74
5	105825000	0.99
5	105875000	0.80
5	105925000	1.05
5	105975000	0.72
5	106025000	0.98
5	106075000	1.04
5	106125000	1.13
5	106175000	1.45
5	106225000	0.99
5	106275000	1.03
5	106325000	1.00
5	106375000	1.59
5	106425000	1.18
5	106475000	1.02
5	106525000	0.68
5	106575000	0.83
5	106625000	0.64
5	106675000	1.26
5	106725000	1.02
5	106775000	1.19
5	106825000	2.35
5	106875000	1.10
5	106925000	1.57
5	106975000	1.28
5	107025000	0.99
5	107075000	0.86
5	107125000	1.28
5	107175000	0.89
5	107225000	1.71
5	107275000	0.80
5	107325000	1.07
5	107375000	1.45
5	107425000	1.43
5	107475000	1.39
5	107525000	1.29
5	107575000	1.25
5	107625000	1.15
5	107675000	1.33
5	107725000	0.78
5	107775000	0.90
5	107825000	0.87
5	107875000	2.37
5	107925000	0.99
5	107975000	1.74
5	108025000	1.44
5	108075000	1.40
5	108125000	1.79
5	108175000	1.34
5	108225000	1.07
5	108275000	1.45
5	108325000	1.49
5	108375000	1.79
5	108425000	0.95
5	108475000	1.20
5	108525000	0.70
5	108575000	0.69
5	108625000	1.03
5	108675000	0.87
5	108725000	1.52
5	108775000	2.69
5	108825000	2.35
5	108875000	1.55
5	108925000	1.66
5	108975000	1.03
5	109025000	1.31
5	109075000	1.63
5	109125000	1.19
5	109175000	1.60
5	109225000	0.68
5	109275000	0.43
5	109325000	0.88
5	109375000	1.36
5	109425000	2.61
5	109475000	0.89
5	109525000	0.78
5	109575000	0.81
5	109625000	0.82
5	109675000	2.01
5	109725000	1.94
5	109775000	1.48
5	109825000	1.83
5	109875000	2.16
5	109925000	0.79
5	109975000	0.77
5	110025000	0.61
5	110075000	0.46
5	110125000	0.72
5	110175000	0.32
5	110225000	0.65
5	110275000	1.03
5	110325000	1.11
5	110375000	1.34
5	110425000	0.79
5	110475000	0.76
5	110525000	1.02
5	110575000	0.82
5	110625000	0.76
5	110675000	0.65
5	110725000	1.60
5	110775000	1.80
5	110825000	0.78
5	110875000	1.10
5	110925000	2.42
5	110975000	1.03
5	111025000	1.58
5	111075000	1.80
5	111125000	1.97
5	111175000	0.72
5	111225000	1.07
5	111275000	1.36
5	111325000	0.95
5	111375000	1.37
5	111425000	1.04
5	111475000	1.28
5	111525000	1.50
5	111575000	1.03
5	111625000	0.46
5	111675000	1.17
5	111725000	1.96
5	111775000	2.06
5	111825000	1.46
5	111875000	0.87
5	111925000	2.70
5	111975000	2.67
5	112025000	1.94
5	112075000	1.10
5	112125000	1.29
5	112175000	1.29
5	112225000	0.63
5	112275000	0.45
5	112325000	0.77
5	112375000	0.42
5	112425000	0.29
5	112475000	0.51
5	112525000	0.49
5	112575000	0.36
5	112625000	0.23
5	112675000	0.52
5	112725000	2.34
5	112775000	1.71
5	112825000	1.49
5	112875000	1.70
5	112925000	1.31
5	112975000	1.63
5	113025000	1.42
5	113075000	1.70
5	113125000	0.97
5	113175000	1.33
5	113225000	1.52
5	113275000	1.12
5	113325000	1.41
5	113375000	1.35
5	113425000	0.87
5	113475000	1.13
5	113525000	2.40
5	113575000	1.64
5	113625000	0.66
5	113675000	0.49
5	113725000	0.37
5	113775000	0.44
5	113825000	0.43
5	113875000	0.22
5	113925000	0.27
5	113975000	0.21
5	114025000	0.20
5	114075000	0.00
5	114125000	0.16
5	114175000	0.16
5	114225000	0.08
5	114275000	0.12
5	114325000	0.20
5	114375000	0.20
5	114425000	0.21
5	114475000	0.13
5	114525000	0.15
5	114575000	0.14
5	114625000	0.25
5	114675000	0.21
5	114725000	0.22
5	114775000	0.12
5	114825000	0.16
5	114875000	0.13
5	114925000	0.13
5	114975000	0.25
5	115025000	0.49
5	115075000	0.78
5	115125000	0.88
5	115175000	1.18
5	115225000	1.90
5	115275000	1.92
5	115325000	1.54
5	115375000	1.13
5	115425000	1.12
5	115475000	1.97
5	115525000	1.62
5	115575000	2.05
5	115625000	2.21
5	115675000	0.68
5	115725000	0.47
5	115775000	0.52
5	115825000	1.16
5	115875000	1.70
5	115925000	1.20
5	115975000	0.91
5	116025000	0.82
5	116075000	1.62
5	116125000	0.72
5	116175000	1.07
5	116225000	0.99
5	116275000	0.81
5	116325000	0.98
5	116375000	1.20
5	116425000	0.51
5	116475000	0.45
5	116525000	0.31
5	116575000	0.39
5	116625000	0.33
5	116675000	0.31
5	116725000	0.17
5	116775000	0.16
5	116825000	0.18
5	116875000	0.14
5	116925000	0.12
5	116975000	0.13
5	117025000	0.11
5	117075000	0.18
5	117125000	0.17
5	117175000	0.03
5	117225000	0.12
5	117275000	0.11
5	117325000	0.13
5	117375000	0.13
5	117425000	0.08
5	117475000	0.21
5	117525000	0.24
5	117575000	0.09
5	117625000	0.09
5	117675000	0.07
5	117725000	0.16
5	117775000	0.04
5	117825000	0.08
5	117875000	0.20
5	117925000	0.12
5	117975000	0.13
5	118025000	0.17
5	118075000	0.13
5	118125000	0.13
5	118175000	0.22
5	118225000	0.11
5	118275000	0.19
5	118325000	0.16
5	118375000	0.12
5	118425000	0.08
5	118475000	0.00
5	118525000	0.21
5	118575000	0.08
5	118625000	0.12
5	118675000	0.12
5	118725000	0.30
5	118775000	0.62
5	118825000	0.85
5	118875000	0.98
5	118925000	0.64
5	118975000	1.33
5	119025000	1.27
5	119075000	1.75
5	119125000	1.83
5	119175000	1.51
5	119225000	1.48
5	119275000	2.03
5	119325000	2.05
5	119375000	2.44
5	119425000	0.75
5	119475000	1.77
5	119525000	1.29
5	119575000	0.57
5	119625000	0.47
5	119675000	0.77
5	119725000	0.37
5	119775000	0.50
5	119825000	0.77
5	119875000	0.49
5	119925000	0.81
5	119975000	0.80
5	120025000	0.87
5	120075000	1.71
5	120125000	1.96
5	120175000	1.67
5	120225000	1.00
5	120275000	0.96
5	120325000	1.20
5	120375000	1.60
5	120425000	2.47
5	120475000	3.67
5	120525000	2.25
5	120575000	2.07
5	120625000	4.22
5	120675000	1.58
5	120725000	0.95
5	120775000	1.41
5	120825000	0.76
5	120875000	0.87
5	120925000	0.67
5	120975000	0.89
5	121025000	0.75
5	121075000	1.04
5	121125000	1.12
5	121175000	1.11
5	121225000	0.95
5	121275000	2.02
5	121325000	1.12
5	121375000	1.24
5	121425000	0.90
5	121475000	0.84
5	121525000	0.83
5	121575000	0.79
5	121625000	0.59
5	121675000	0.80
5	121725000	0.80
5	121775000	0.82
5	121825000	0.84
5	121875000	0.57
5	121925000	0.72
5	121975000	2.20
5	122025000	0.96
5	122075000	2.44
5	122125000	2.00
5	122175000	2.78
5	122225000	0.41
5	122275000	0.53
5	122325000	0.75
5	122375000	0.60
5	122425000	0.76
5	122475000	0.61
5	122525000	0.61
5	122575000	0.75
5	122625000	0.88
5	122675000	0.97
5	122725000	1.22
5	122775000	1.64
5	122825000	1.79
5	122875000	1.73
5	122925000	1.71
5	122975000	1.34
5	123025000	1.49
5	123075000	0.59
5	123125000	0.71
5	123175000	0.55
5	123225000	0.85
5	123275000	0.57
5	123325000	0.59
5	123375000	1.45
5	123425000	2.18
5	123475000	1.00
5	123525000	2.25
5	123575000	1.31
5	123625000	0.67
5	123675000	0.91
5	123725000	1.22
5	123775000	0.99
5	123825000	0.91
5	123875000	0.91
5	123925000	0.82
5	123975000	0.60
5	124025000	0.54
5	124075000	0.66
5	124125000	0.46
5	124175000	0.54
5	124225000	0.39
5	124275000	0.38
5	124325000	0.61
5	124375000	0.25
5	124425000	0.66
5	124475000	0.63
5	124525000	0.47
5	124575000	0.89
5	124625000	0.43
5	124675000	1.03
5	124725000	1.46
5	124775000	0.50
5	124825000	0.60
5	124875000	0.50
5	124925000	0.54
5	124975000	0.70
5	125025000	0.88
5	125075000	0.74
5	125125000	0.91
5	125175000	0.51
5	125225000	0.88
5	125275000	1.11
5	125325000	0.90
5	125375000	0.71
5	125425000	1.92
5	125475000	1.49
5	125525000	0.99
5	125575000	0.61
5	125625000	0.45
5	125675000	0.72
5	125725000	0.99
5	125775000	0.77
5	125825000	0.43
5	125875000	0.63
5	125925000	0.77
5	125975000	1.06
5	126025000	1.37
5	126075000	0.56
5	126125000	0.95
5	126175000	0.80
5	126225000	0.65
5	126275000	0.74
5	126325000	1.34
5	126375000	1.62
5	126425000	2.25
5	126475000	2.29
5	126525000	1.34
5	126575000	1.93
5	126625000	1.32
5	126675000	0.83
5	126725000	0.63
5	126775000	1.86
5	126825000	2.11
5	126875000	1.12
5	126925000	0.74
5	126975000	1.12
5	127025000	1.49
5	127075000	1.14
5	127125000	0.60
5	127175000	0.46
5	127225000	0.62
5	127275000	0.54
5	127325000	0.62
5	127375000	0.83
5	127425000	0.54
5	127475000	0.44
5	127525000	1.31
5	127575000	0.65
5	127625000	1.30
5	127675000	0.96
5	127725000	0.54
5	127775000	0.56
5	127825000	1.52
5	127875000	1.54
5	127925000	1.16
5	127975000	1.07
5	128025000	0.96
5	128075000	1.56
5	128125000	1.76
5	128175000	1.67
5	128225000	0.99
5	128275000	1.04
5	128325000	1.53
5	128375000	1.16
5	128425000	1.27
5	128475000	1.29
5	128525000	1.85
5	128575000	0.94
5	128625000	1.43
5	128675000	1.10
5	128725000	0.91
5	128775000	0.84
5	128825000	1.09
5	128875000	0.52
5	128925000	0.56
5	128975000	0.36
5	129025000	0.42
5	129075000	0.59
5	129125000	1.00
5	129175000	0.19
5	129225000	0.12
5	129275000	0.04
5	129325000	0.21
5	129375000	0.17
5	129425000	0.19
5	129475000	0.16
5	129525000	0.27
5	129575000	0.15
5	129625000	0.59
5	129675000	0.81
5	129725000	0.46
5	129775000	0.54
5	129825000	0.37
5	129875000	0.46
5	129925000	1.29
5	129975000	1.18
5	130025000	1.27
5	130075000	1.29
5	130125000	1.53
5	130175000	1.21
5	130225000	1.11
5	130275000	1.44
5	130325000	1.69
5	130375000	1.03
5	130425000	0.95
5	130475000	0.63
5	130525000	1.51
5	130575000	0.89
5	130625000	0.88
5	130675000	1.16
5	130725000	1.37
5	130775000	0.68
5	130825000	0.87
5	130875000	0.48
5	130925000	0.36
5	130975000	0.54
5	131025000	0.60
5	131075000	0.64
5	131125000	0.92
5	131175000	1.92
5	131225000	1.27
5	131275000	1.79
5	131325000	1.24
5	131375000	2.33
5	131425000	1.44
5	131475000	1.05
5	131525000	1.32
5	131575000	1.01
5	131625000	2.71
5	131675000	1.82
5	131725000	1.68
5	131775000	2.69
5	131825000	0.74
5	131875000	0.42
5	131925000	0.42
5	131975000	0.56
5	132025000	0.34
5	132075000	1.81
5	132125000	1.00
5	132175000	0.76
5	132225000	2.07
5	132275000	3.47
5	132325000	0.91
5	132375000	2.74
5	132425000	3.54
5	132475000	2.38
5	132525000	1.07
5	132575000	1.47
5	132625000	1.34
5	132675000	1.36
5	132725000	1.31
5	132775000	1.39
5	132825000	0.75
5	132875000	1.90
5	132925000	1.43
5	132975000	1.23
5	133025000	1.42
5	133075000	1.66
5	133125000	1.04
5	133175000	0.43
5	133225000	1.48
5	133275000	0.77
5	133325000	0.62
5	133375000	0.39
5	133425000	0.37
5	133475000	0.43
5	133525000	0.32
5	133575000	0.55
5	133625000	0.64
5	133675000	0.47
5	133725000	0.52
5	133775000	0.69
5	133825000	0.19
5	133875000	0.63
5	133925000	0.96
5	133975000	2.61
5	134025000	1.57
5	134075000	1.53
5	134125000	2.70
5	134175000	1.69
5	134225000	1.99
5	134275000	0.92
5	134325000	0.49
5	134375000	1.86
5	134425000	1.74
5	134475000	1.01
5	134525000	1.82
5	134575000	2.50
5	134625000	1.75
5	134675000	1.14
5	134725000	1.38
5	134775000	1.67
5	134825000	2.13
5	134875000	1.37
5	134925000	1.79
5	134975000	0.45
5	135025000	0.60
5	135075000	0.66
5	135125000	1.13
5	135175000	0.74
5	135225000	1.78
5	135275000	1.49
5	135325000	1.30
5	135375000	3.42
5	135425000	0.61
5	135475000	1.50
5	135525000	0.52
5	135575000	0.66
5	135625000	0.64
5	135675000	0.67
5	135725000	0.52
5	135775000	0.36
5	135825000	0.79
5	135875000	0.66
5	135925000	0.57
5	135975000	2.05
5	136025000	6.09
5	136075000	2.09
5	136125000	1.62
5	136175000	1.71
5	136225000	0.80
5	136275000	0.89
5	136325000	0.44
5	136375000	0.66
5	136425000	0.57
5	136475000	0.23
5	136525000	0.36
5	136575000	0.33
5	136625000	0.23
5	136675000	0.27
5	136725000	0.77
5	136775000	0.54
5	136825000	0.59
5	136875000	0.61
5	136925000	0.33
5	136975000	0.80
5	137025000	1.38
5	137075000	1.38
5	137125000	2.54
5	137175000	1.64
5	137225000	1.67
5	137275000	1.38
5	137325000	1.63
5	137375000	1.93
5	137425000	1.19
5	137475000	2.47
5	137525000	0.63
5	137575000	0.96
5	137625000	1.65
5	137675000	1.07
5	137725000	1.57
5	137775000	1.88
5	137825000	1.17
5	137875000	1.00
5	137925000	0.72
5	137975000	1.46
5	138025000	1.26
5	138075000	0.25
5	138125000	0.79
5	138175000	1.17
5	138225000	0.80
5	138275000	0.86
5	138325000	1.72
5	138375000	1.19
5	138425000	0.78
5	138475000	0.73
5	138525000	1.98
5	138575000	2.50
5	138625000	0.87
5	138675000	0.86
5	138725000	1.04
5	138775000	1.12
5	138825000	1.22
5	138875000	1.18
5	138925000	1.11
5	138975000	1.08
5	139025000	1.03
5	139075000	0.79
5	139125000	0.90
5	139175000	1.08
5	139225000	0.63
5	139275000	2.11
5	139325000	1.49
5	139375000	1.20
5	139425000	1.65
5	139475000	1.68
5	139525000	0.69
5	139575000	2.10
5	139625000	2.50
5	139675000	5.18
5	139725000	1.95
5	139775000	1.35
5	139825000	0.37
5	139875000	0.75
5	139925000	0.58
5	139975000	1.04
5	140025000	1.37
5	140075000	0.54
5	140125000	1.79
5	140175000	3.54
5	140225000	1.76
5	140275000	2.62
5	140325000	2.86
5	140375000	0.85
5	140425000	1.64
5	140475000	1.40
5	140525000	1.70
5	140575000	1.29
5	140625000	0.87
5	140675000	1.68
5	140725000	0.63
5	140775000	0.29
5	140825000	0.38
5	140875000	0.28
5	140925000	0.12
5	140975000	0.54
5	141025000	0.34
5	141075000	0.39
5	141125000	0.19
5	141175000	0.30
5	141225000	0.31
5	141275000	0.23
5	141325000	0.84
5	141375000	0.40
5	141425000	0.89
5	141475000	1.94
5	141525000	4.25
5	141575000	2.43
5	141625000	2.26
5	141675000	1.50
5	141725000	0.40
5	141775000	0.83
5	141825000	0.77
5	141875000	0.67
5	141925000	1.04
5	141975000	1.34
5	142025000	1.48
5	142075000	0.89
5	142125000	1.92
5	142175000	1.19
5	142225000	0.89
5	142275000	0.73
5	142325000	1.75
5	142375000	1.22
5	142425000	0.79
5	142475000	1.13
5	142525000	0.93
5	142575000	0.78
5	142625000	1.66
5	142675000	0.75
5	142725000	0.86
5	142775000	0.97
5	142825000	1.87
5	142875000	1.46
5	142925000	1.17
5	142975000	2.06
5	143025000	2.67
5	143075000	0.95
5	143125000	1.44
5	143175000	2.44
5	143225000	2.68
5	143275000	1.89
5	143325000	2.62
5	143375000	1.88
5	143425000	1.48
5	143475000	1.23
5	143525000	1.26
5	143575000	1.49
5	143625000	1.94
5	143675000	0.63
5	143725000	0.98
5	143775000	0.42
5	143825000	0.86
5	143875000	1.11
5	143925000	1.42
5	143975000	1.20
5	144025000	0.62
5	144075000	0.98
5	144125000	1.00
5	144175000	1.62
5	144225000	0.69
5	144275000	0.90
5	144325000	1.04
5	144375000	0.92
5	144425000	0.70
5	144475000	1.18
5	144525000	0.71
5	144575000	0.58
5	144625000	0.63
5	144675000	0.72
5	144725000	0.80
5	144775000	0.60
5	144825000	0.86
5	144875000	0.54
5	144925000	0.69
5	144975000	0.84
5	145025000	0.61
5	145075000	0.91
5	145125000	1.05
5	145175000	0.62
5	145225000	1.30
5	145275000	1.12
5	145325000	1.14
5	145375000	1.11
5	145425000	0.44
5	145475000	1.67
5	145525000	1.32
5	145575000	1.69
5	145625000	0.86
5	145675000	0.89
5	145725000	1.65
5	145775000	1.78
5	145825000	1.50
5	145875000	1.50
5	145925000	2.65
5	145975000	3.00
5	146025000	2.07
5	146075000	1.94
5	146125000	1.44
5	146175000	0.87
5	146225000	1.69
5	146275000	1.16
5	146325000	0.55
5	146375000	0.67
5	146425000	0.84
5	146475000	1.88
5	146525000	1.25
5	146575000	0.55
5	146625000	0.76
5	146675000	0.46
5	146725000	0.97
5	146775000	1.10
5	146825000	0.59
5	146875000	0.71
5	146925000	0.89
5	146975000	0.46
5	147025000	0.90
5	147075000	0.68
5	147125000	0.74
5	147175000	0.99
5	147225000	0.82
5	147275000	0.88
5	147325000	1.68
5	147375000	1.36
5	147425000	2.84
5	147475000	1.65
5	147525000	2.28
5	147575000	0.76
5	147625000	0.54
5	147675000	0.34
5	147725000	0.85
5	147775000	0.57
5	147825000	0.72
5	147875000	1.96
5	147925000	2.37
5	147975000	0.26
5	148025000	0.62
5	148075000	0.59
5	148125000	0.50
5	148175000	0.63
5	148225000	0.48
5	148275000	0.51
5	148325000	0.86
5	148375000	1.92
5	148425000	2.14
5	148475000	0.92
5	148525000	0.58
5	148575000	0.42
5	148625000	0.50
5	148675000	0.60
5	148725000	1.04
5	148775000	1.31
5	148825000	1.79
5	148875000	0.93
5	148925000	2.11
5	148975000	3.27
5	149025000	2.11
5	149075000	1.79
5	149125000	1.94
5	149175000	4.36
5	149225000	2.33
5	149275000	0.70
5	149325000	1.67
5	149375000	0.84
5	149425000	1.17
5	149475000	2.41
5	149525000	2.32
5	149575000	2.21
5	149625000	1.42
5	149675000	0.26
5	149725000	0.71
5	149775000	0.80
5	149825000	1.25
5	149875000	1.02
5	149925000	2.19
5	149975000	2.17
5	150025000	4.72
5	150075000	2.71
5	150125000	2.63
5	150175000	0.95
5	150225000	1.05
5	150275000	2.08
5	150325000	2.64
5	150375000	1.79
5	150425000	1.30
5	150475000	3.12
5	150525000	2.37
5	150575000	1.05
5	150625000	1.82
5	150675000	0.93
5	150725000	1.29
5	150775000	3.61
5	150825000	0.47
5	150875000	0.57
5	150925000	0.62
5	150975000	0.48
5	151025000	1.39
5	151075000	2.66
5	151125000	1.59
5	151175000	1.26
5	151225000	0.78
5	151275000	0.73
5	151325000	0.63
5	151375000	0.39
5	151425000	0.56
5	151475000	1.84
5	151525000	0.99
5	151575000	0.91
5	151625000	0.62
5	151675000	5.09
5	151725000	2.76
5	151775000	2.13
5	151825000	1.64
5	151875000	0.96
5	151925000	0.56
5	151975000	0.80
5	152025000	0.64
5	152075000	0.88
5	152125000	1.05
5	152175000	0.63
5	152225000	0.30
5	152275000	0.25
5	152325000	0.37
5	152375000	0.29
5	152425000	0.23
5	152475000	0.35
5	152525000	0.18
5	152575000	0.11
5	152625000	0.13
5	152675000	0.19
5	152725000	0.09
5	152775000	0.16
5	152825000	0.16
5	152875000	0.16
5	152925000	0.12
5	152975000	0.08
5	153025000	0.04
5	153075000	0.19
5	153125000	0.13
5	153175000	0.09
5	153225000	0.20
5	153275000	0.12
5	153325000	0.21
5	153375000	0.38
5	153425000	0.60
5	153475000	0.59
5	153525000	1.22
5	153575000	1.06
5	153625000	1.71
5	153675000	1.00
5	153725000	0.62
5	153775000	0.66
5	153825000	0.70
5	153875000	0.73
5	153925000	0.46
5	153975000	0.69
5	154025000	2.18
5	154075000	0.98
5	154125000	0.66
5	154175000	2.47
5	154225000	2.95
5	154275000	2.27
5	154325000	3.16
5	154375000	2.56
5	154425000	1.26
5	154475000	0.41
5	154525000	0.38
5	154575000	0.19
5	154625000	0.28
5	154675000	0.86
5	154725000	1.02
5	154775000	3.20
5	154825000	1.96
5	154875000	2.12
5	154925000	1.78
5	154975000	0.90
5	155025000	0.37
5	155075000	0.41
5	155125000	0.62
5	155175000	0.36
5	155225000	0.17
5	155275000	0.20
5	155325000	0.12
5	155375000	0.06
5	155425000	0.19
5	155475000	0.12
5	155525000	0.16
5	155575000	0.11
5	155625000	0.06
5	155675000	0.23
5	155725000	0.10
5	155775000	0.00
5	155825000	0.08
5	155875000	0.00
5	155925000	0.13
5	155975000	0.09
5	156025000	0.19
5	156075000	0.21
5	156125000	0.07
5	156175000	0.18
5	156225000	0.04
5	156275000	0.08
5	156325000	0.08
5	156375000	0.09
5	156425000	0.21
5	156475000	0.04
5	156525000	0.13
5	156575000	0.13
5	156625000	0.18
5	156675000	0.15
5	156725000	0.17
5	156775000	0.04
5	156825000	0.13
5	156875000	0.24
5	156925000	0.09
5	156975000	0.19
5	157025000	0.10
5	157075000	0.35
5	157125000	1.31
5	157175000	0.56
5	157225000	1.07
5	157275000	0.79
5	157325000	1.00
5	157375000	2.23
5	157425000	0.41
5	157475000	1.70
5	157525000	2.33
5	157575000	2.47
5	157625000	1.90
5	157675000	0.69
5	157725000	1.89
5	157775000	1.33
5	157825000	1.60
5	157875000	0.95
5	157925000	0.67
5	157975000	0.51
5	158025000	0.56
5	158075000	0.53
5	158125000	0.66
5	158175000	0.64
5	158225000	0.65
5	158275000	0.57
5	158325000	0.61
5	158375000	1.24
5	158425000	0.86
5	158475000	0.56
5	158525000	0.54
5	158575000	0.54
5	158625000	0.88
5	158675000	0.41
5	158725000	0.72
5	158775000	0.35
5	158825000	0.85
5	158875000	0.75
5	158925000	0.62
5	158975000	0.59
5	159025000	0.47
5	159075000	0.26
5	159125000	0.56
5	159175000	3.96
5	159225000	2.11
5	159275000	2.35
5	159325000	0.67
5	159375000	0.50
5	159425000	0.81
5	159475000	1.25
5	159525000	0.69
5	159575000	0.86
5	159625000	0.84
5	159675000	0.66
5	159725000	0.99
5	159775000	1.72
5	159825000	1.48
5	159875000	1.17
5	159925000	1.85
5	159975000	1.74
5	160025000	1.78
5	160075000	1.95
5	160125000	1.28
5	160175000	2.49
5	160225000	1.05
5	160275000	1.69
5	160325000	0.94
5	160375000	1.23
5	160425000	2.12
5	160475000	0.50
5	160525000	0.76
5	160575000	0.88
5	160625000	0.33
5	160675000	0.16
5	160725000	0.16
5	160775000	0.04
5	160825000	0.12
5	160875000	0.17
5	160925000	0.08
5	160975000	0.17
5	161025000	0.03
5	161075000	0.08
5	161125000	0.16
5	161175000	0.19
5	161225000	0.07
5	161275000	0.23
5	161325000	0.11
5	161375000	0.18
5	161425000	0.10
5	161475000	0.14
5	161525000	0.12
5	161575000	0.08
5	161625000	0.16
5	161675000	0.13
5	161725000	0.12
5	161775000	0.07
5	161825000	0.05
5	161875000	0.04
5	161925000	0.09
5	161975000	0.08
5	162025000	0.05
5	162075000	0.09
5	162125000	0.10
5	162175000	0.21
5	162225000	0.08
5	162275000	0.29
5	162325000	0.18
5	162375000	0.10
5	162425000	0.16
5	162475000	0.16
5	162525000	0.05
5	162575000	0.10
5	162625000	0.18
5	162675000	0.04
5	162725000	0.11
5	162775000	0.09
5	162825000	0.09
5	162875000	0.04
5	162925000	0.05
5	162975000	0.09
5	163025000	0.16
5	163075000	0.11
5	163125000	0.18
5	163175000	0.19
5	163225000	0.34
5	163275000	0.53
5	163325000	0.41
5	163375000	0.69
5	163425000	0.96
5	163475000	3.29
5	163525000	1.76
5	163575000	0.49
5	163625000	0.55
5	163675000	1.00
5	163725000	1.01
5	163775000	0.44
5	163825000	0.56
5	163875000	0.56
5	163925000	0.51
5	163975000	0.49
5	164025000	0.85
5	164075000	0.85
5	164125000	0.76
5	164175000	0.69
5	164225000	0.83
5	164275000	0.64
5	164325000	1.20
5	164375000	0.76
5	164425000	0.57
5	164475000	0.82
5	164525000	0.33
5	164575000	0.12
5	164625000	0.08
5	164675000	0.10
5	164725000	0.15
5	164775000	0.11
5	164825000	0.06
5	164875000	0.19
5	164925000	0.13
5	164975000	0.25
5	165025000	0.04
5	165075000	0.04
5	165125000	0.01
5	165175000	0.21
5	165225000	0.02
5	165275000	0.02
5	165325000	0.15
5	165375000	0.03
5	165425000	0.12
5	165475000	0.00
5	165525000	0.20
5	165575000	0.05
5	165625000	0.12
5	165675000	0.06
5	165725000	0.14
5	165775000	0.13
5	165825000	0.16
5	165875000	0.19
5	165925000	0.05
5	165975000	0.24
5	166025000	0.04
5	166075000	0.09
5	166125000	0.24
5	166175000	0.04
5	166225000	0.10
5	166275000	0.06
5	166325000	0.07
